amount,balance,hour,day,time_since_last,distance,speed,merchant_risk,cardholder_risk,device,ip_risk,z_score,is_fraud
86,4778,15,0,1323.60,4,39,0.02,0.11,1,0.01,-0.13,0
39,4914,9,1,1319.00,3,39,0.01,0.02,1,0.02,-0.66,0
66,5924,18,2,1529.23,9,30,0.02,0.05,1,0.01,-0.39,0
54,4773,8,0,1624.43,5,40,0.14,0.17,1,0.09,0.77,0
76,5296,20,2,1256.82,9,18,0.15,0.00,1,0.02,0.42,0
76,4263,20,4,1510.40,10,39,0.14,0.05,1,0.06,-0.46,0
41,5851,14,3,1337.77,5,34,0.15,0.06,1,0.06,-0.04,0
54,5066,15,2,1005.77,8,36,0.10,0.06,1,0.02,-0.33,0
92,6064,13,1,1533.58,1,27,0.04,0.15,1,0.02,0.36,0
51,4735,13,1,1306.21,5,30,0.12,0.07,1,0.07,0.54,0
90,4604,14,3,1742.19,5,20,0.02,0.19,1,0.02,-0.01,0
49,5717,14,1,1244.37,6,39,0.11,0.11,1,0.01,0.55,0
43,4871,10,1,1479.40,4,43,0.10,0.01,1,0.06,-0.40,0
75,4842,19,1,1580.10,3,35,0.01,0.09,1,0.07,0.14,0
56,4155,19,3,1714.36,9,25,0.09,0.04,1,0.06,-0.31,0
114,2824,8,1,1651.01,4,20,0.13,0.04,1,0.04,0.18,0
64,3537,11,0,1109.21,5,41,0.07,0.18,1,0.06,0.52,0
40,5962,9,3,1482.46,6,27,0.13,0.13,1,0.09,-0.45,0
56,3906,14,0,1593.84,6,35,0.17,0.08,1,0.06,0.57,0
58,5056,18,2,1218.74,1,34,0.13,0.06,1,0.10,-0.55,0
63,4363,20,2,1308.51,4,34,0.02,0.04,1,0.10,0.10,0
60,4652,12,2,1608.70,1,29,0.15,0.13,1,0.05,0.33,0
35,4380,15,1,1579.77,3,32,0.19,0.19,1,0.10,0.03,0
79,3960,9,4,1484.18,7,24,0.04,0.01,1,0.02,-0.04,0
41,4775,14,1,1316.98,6,30,0.08,0.19,1,0.04,0.45,0
78,6285,10,1,976.70,3,31,0.14,0.17,1,0.02,0.41,0
58,5113,12,4,1609.70,1,21,0.13,0.18,1,0.02,0.12,0
26,6042,18,3,1426.62,6,24,0.20,0.15,1,0.04,-0.27,0
64,6278,12,1,1612.51,8,24,0.02,0.16,1,0.08,0.00,0
78,5480,12,0,1420.77,7,37,0.08,0.13,1,0.03,-0.64,0
31,5767,17,0,1633.76,-1,32,0.07,0.00,1,0.10,0.26,0
74,4988,20,2,1749.67,7,42,0.11,0.13,1,0.08,-0.53,0
69,3812,20,2,1500.22,3,32,0.04,0.06,1,0.01,-0.35,0
74,4444,15,0,1572.42,8,39,0.14,0.09,1,0.07,-0.46,0
21,4343,14,2,1390.54,8,47,0.15,0.15,1,0.00,-0.74,0
50,6883,10,4,1771.37,6,35,0.11,0.07,1,0.01,0.52,0
59,5574,10,3,1612.47,4,29,0.15,0.19,1,0.10,-0.28,0
72,4898,13,4,1707.83,4,9,0.07,0.18,1,0.05,0.21,0
50,4900,20,1,1528.33,7,26,0.04,0.19,1,0.06,-0.70,0
76,5979,19,1,1659.48,4,38,0.04,0.13,1,0.00,0.33,0
63,7113,12,4,1656.39,1,23,0.03,0.14,1,0.04,0.22,0
53,5687,8,0,1707.73,8,49,0.10,0.14,1,0.00,0.28,0
35,4442,10,3,1302.87,3,36,0.08,0.08,1,0.04,-0.24,0
25,4153,19,2,1497.21,1,21,0.16,0.18,1,0.08,-0.92,0
39,4559,18,2,1438.44,1,12,0.17,0.15,1,0.07,0.42,0
67,6669,14,3,1679.55,6,15,0.07,0.08,1,0.10,0.12,0
71,4973,11,2,1281.88,5,25,0.17,0.12,1,0.09,-0.13,0
105,5161,8,0,1670.36,0,29,0.03,0.11,1,0.03,0.28,0
69,3634,20,3,1362.49,6,22,0.06,0.18,1,0.09,0.37,0
73,3326,16,1,1396.70,2,36,0.04,0.03,1,0.01,0.27,0
28,4770,15,3,1184.11,3,24,0.16,0.11,1,0.08,0.23,0
39,6171,8,2,1452.89,5,33,0.01,0.02,1,0.06,0.63,0
87,3023,20,1,1190.73,7,15,0.04,0.18,1,0.05,-1.37,0
52,5616,20,4,2083.20,2,35,0.16,0.17,1,0.03,0.20,0
14,3085,16,4,1464.79,7,26,0.07,0.17,1,0.02,-0.31,0
47,3816,19,0,1882.56,5,18,0.04,0.16,1,0.09,-0.22,0
15,4892,13,1,1026.44,2,15,0.02,0.00,1,0.03,0.19,0
55,4336,17,1,1595.02,10,25,0.18,0.08,1,0.04,0.37,0
43,4799,9,2,1428.73,4,44,0.15,0.19,1,0.08,0.10,0
79,3622,20,1,1356.88,4,20,0.13,0.16,1,0.04,0.13,0
77,5124,19,4,1318.22,2,18,0.12,0.20,1,0.07,0.05,0
30,3878,13,1,1423.90,8,43,0.06,0.02,1,0.03,-0.47,0
28,4572,9,0,1615.86,6,37,0.14,0.08,1,0.04,0.15,0
78,5876,12,4,1523.74,4,44,0.04,0.07,1,0.09,0.13,0
60,4351,18,0,1272.63,8,21,0.04,0.20,1,0.02,0.08,0
33,6848,19,1,1301.34,6,37,0.13,0.01,1,0.04,0.22,0
58,5535,8,1,1098.23,5,30,0.14,0.19,1,0.09,-0.57,0
73,4113,9,3,1665.03,9,21,0.02,0.01,1,0.09,-0.39,0
69,4710,18,3,1211.77,1,21,0.18,0.11,1,0.05,0.42,0
75,4486,16,4,1627.19,8,48,0.20,0.07,1,0.09,0.21,0
90,4050,18,2,1431.07,5,23,0.12,0.06,1,0.08,0.27,0
72,5670,15,2,1937.93,6,16,0.18,0.11,1,0.07,-0.11,0
14,3668,16,2,1167.55,2,18,0.02,0.18,1,0.04,-0.54,0
78,5162,11,1,1379.70,9,24,0.08,0.20,1,0.06,0.88,0
33,4260,10,2,1261.15,9,25,0.07,0.16,1,0.05,0.55,0
64,5944,8,3,1236.69,3,21,0.06,0.07,1,0.00,0.19,0
58,4751,11,0,1539.33,8,39,0.01,0.07,1,0.08,-0.02,0
62,5028,14,3,1409.78,7,18,0.03,0.12,1,0.03,0.43,0
70,7012,11,1,1517.07,1,34,0.12,0.10,1,0.04,0.58,0
65,4977,19,4,1157.81,-2,51,0.09,0.14,1,0.03,0.00,0
81,4744,12,3,1395.08,0,37,0.03,0.05,1,0.06,0.42,0
47,3301,8,3,1142.98,7,27,0.02,0.11,1,0.08,-0.57,0
32,3852,12,0,1164.71,4,52,0.06,0.14,1,0.10,0.16,0
54,5585,9,1,1306.97,9,32,0.08,0.10,1,0.03,0.92,0
45,5233,10,0,1488.34,1,38,0.09,0.16,1,0.02,0.14,0
62,3783,9,2,1708.93,7,39,0.04,0.04,1,0.01,-0.74,0
61,6678,16,4,1561.26,9,30,0.10,0.04,1,0.10,-0.11,0
54,5587,17,2,1294.49,1,40,0.14,0.08,1,0.07,-0.03,0
29,5189,10,0,1614.13,7,29,0.08,0.13,1,0.08,-0.07,0
52,2854,12,3,1300.14,3,16,0.19,0.07,1,0.08,1.00,0
48,5115,18,2,1612.03,3,32,0.04,0.20,1,0.08,0.06,0
43,6355,12,2,1678.83,10,25,0.07,0.09,1,0.03,0.12,0
55,4785,10,1,1450.13,5,38,0.05,0.17,1,0.03,0.00,0
70,4723,10,4,1372.58,5,35,0.18,0.04,1,0.01,0.23,0
25,5027,10,0,1073.75,3,37,0.16,0.11,1,0.01,0.20,0
42,6391,8,4,1212.24,3,18,0.12,0.15,1,0.01,-0.68,0
71,5113,16,4,1278.83,7,38,0.05,0.14,1,0.08,0.33,0
39,4553,9,2,1511.25,5,27,0.11,0.06,1,0.02,0.63,0
3,3604,14,2,1291.06,6,43,0.12,0.10,1,0.08,0.21,0
50,5237,13,3,1261.51,8,45,0.06,0.16,1,0.05,0.47,0
67,5510,10,3,1415.70,2,29,0.17,0.07,1,0.03,0.49,0
57,5916,18,4,1460.15,7,27,0.10,0.18,1,0.09,0.09,0
58,4796,19,3,1279.24,7,43,0.10,0.15,1,0.10,-0.61,0
67,4356,20,0,1350.71,5,26,0.07,0.18,1,0.07,-0.41,0
62,5370,10,0,1198.88,2,42,0.11,0.08,1,0.01,-0.60,0
64,4721,15,1,1233.86,6,38,0.04,0.12,1,0.05,0.49,0
58,4774,13,1,1443.02,2,25,0.05,0.18,1,0.03,0.41,0
85,5802,19,1,1589.34,6,23,0.14,0.02,1,0.03,0.30,0
85,4045,12,0,1469.63,2,38,0.01,0.06,1,0.07,0.17,0
73,3889,16,0,1372.18,-1,21,0.11,0.19,1,0.09,-0.71,0
64,4340,14,2,1806.62,1,19,0.13,0.03,1,0.09,-0.50,0
70,6031,9,2,1303.16,4,28,0.01,0.16,1,0.09,-0.49,0
8,4971,17,3,1668.41,-1,53,0.19,0.19,1,0.08,0.28,0
49,3951,13,0,1449.38,8,40,0.20,0.17,1,0.07,0.13,0
35,5586,17,0,1497.10,7,24,0.19,0.17,1,0.00,-0.70,0
59,5137,18,1,1538.02,6,27,0.13,0.08,1,0.05,0.30,0
17,6124,16,2,1535.47,1,26,0.20,0.01,1,0.06,0.76,0
50,5086,15,2,992.73,10,39,0.07,0.17,1,0.03,-0.10,0
37,5102,12,4,1483.61,10,30,0.05,0.08,1,0.09,-0.23,0
45,5781,18,2,1453.08,8,39,0.13,0.11,1,0.07,0.03,0
69,4677,10,2,1294.51,1,26,0.15,0.09,1,0.08,0.53,0
67,5982,13,3,1148.80,4,31,0.20,0.15,1,0.03,-0.38,0
70,5629,10,1,1230.91,2,35,0.05,0.11,1,0.02,0.67,0
51,6219,16,3,1668.79,4,23,0.12,0.01,1,0.09,-0.96,0
66,7749,9,1,1590.92,6,39,0.12,0.07,1,0.05,0.15,0
58,4814,14,4,1251.83,2,39,0.01,0.05,1,0.09,-0.23,0
35,5637,20,2,1338.72,0,35,0.16,0.10,1,0.09,0.30,0
42,4538,18,3,1500.54,5,26,0.20,0.09,1,0.09,1.17,0
45,6155,14,3,1410.59,6,23,0.20,0.12,1,0.05,0.20,0
76,4757,10,4,1309.24,4,35,0.12,0.04,1,0.07,0.72,0
47,6256,18,1,1687.35,3,31,0.19,0.20,1,0.03,-0.25,0
46,4906,15,1,1262.85,4,30,0.06,0.07,1,0.03,0.33,0
74,5162,17,0,1697.00,5,15,0.20,0.06,1,0.03,-0.24,0
57,5003,10,2,1712.95,4,11,0.11,0.12,1,0.09,-0.87,0
78,4450,9,3,1225.76,2,43,0.05,0.18,1,0.06,-0.75,0
73,4579,19,3,1582.37,3,46,0.04,0.19,1,0.08,-0.04,0
65,3634,16,1,1155.90,4,37,0.10,0.12,1,0.02,0.75,0
54,5707,19,1,1663.78,12,31,0.10,0.01,1,0.01,0.39,0
43,2576,13,2,1746.72,10,38,0.03,0.01,1,0.02,-0.26,0
42,4019,18,1,1575.37,2,38,0.17,0.19,1,0.07,0.01,0
81,6494,17,4,1468.73,2,19,0.10,0.03,1,0.04,-1.04,0
53,4460,17,4,1377.25,2,28,0.01,0.09,1,0.08,-0.13,0
95,6432,17,2,1631.95,4,43,0.06,0.07,1,0.08,-0.03,0
46,5713,13,3,1567.91,7,34,0.09,0.18,1,0.07,-0.43,0
56,4279,14,1,1371.38,7,30,0.09,0.06,1,0.09,-0.24,0
72,5422,19,0,1454.23,6,42,0.03,0.13,1,0.09,0.05,0
24,5276,20,2,1100.86,10,26,0.13,0.01,1,0.03,-0.68,0
49,5178,13,0,1452.58,4,37,0.01,0.18,1,0.09,0.33,0
44,7753,9,3,1033.41,9,25,0.14,0.02,1,0.01,0.70,0
89,5201,10,3,1797.96,7,18,0.06,0.14,1,0.02,-0.70,0
61,4833,14,4,1703.74,7,30,0.14,0.16,1,0.02,1.03,0
37,4321,18,2,1198.36,1,30,0.11,0.17,1,0.05,0.57,0
48,5254,20,2,1406.03,7,35,0.03,0.13,1,0.09,-0.18,0
39,5592,15,4,1489.75,4,17,0.10,0.18,1,0.06,0.70,0
41,4746,20,3,1430.18,6,28,0.18,0.12,1,0.07,-1.69,0
53,4917,15,3,1614.97,6,20,0.08,0.19,1,0.04,0.14,0
36,3663,20,0,1731.45,4,42,0.10,0.08,1,0.08,-0.44,0
75,5676,10,4,1431.71,2,23,0.15,0.11,1,0.02,-0.26,0
104,4287,11,1,1405.59,3,14,0.17,0.03,1,0.04,0.35,0
55,4019,14,0,1238.13,13,33,0.13,0.12,1,0.08,0.06,0
39,5422,11,0,1149.49,3,39,0.07,0.08,1,0.09,0.15,0
54,6499,10,0,1803.02,0,34,0.19,0.06,1,0.03,-0.92,0
107,2378,11,1,1619.50,1,44,0.11,0.04,1,0.08,-1.26,0
26,5406,18,3,1287.39,9,11,0.06,0.00,1,0.07,0.10,0
79,6300,10,0,1465.54,8,33,0.00,0.11,1,0.09,0.19,0
50,3920,13,0,1586.22,4,23,0.08,0.02,1,0.10,-1.01,0
63,6287,19,1,1171.93,8,29,0.20,0.04,1,0.05,-0.28,0
27,5715,17,1,1600.88,8,30,0.16,0.04,1,0.09,-0.56,0
29,5967,16,3,1240.86,5,33,0.11,0.07,1,0.01,0.31,0
78,5589,15,4,742.04,1,42,0.02,0.04,1,0.00,-0.30,0
31,4121,9,4,1375.57,6,38,0.06,0.00,1,0.01,0.58,0
75,4426,17,3,1595.66,4,14,0.07,0.14,1,0.09,0.55,0
37,3811,9,0,1214.39,7,32,0.13,0.18,1,0.09,0.33,0
41,6743,10,4,1584.77,5,37,0.07,0.15,1,0.10,-0.06,0
87,6120,11,4,1641.38,5,38,0.14,0.04,1,0.03,-0.34,0
40,4803,10,2,1287.95,9,41,0.08,0.05,1,0.04,-0.56,0
68,4891,11,0,1385.70,8,31,0.16,0.18,1,0.05,-0.10,0
52,4275,16,1,1494.41,8,46,0.04,0.09,1,0.05,-0.55,0
65,6637,8,4,1551.43,5,22,0.09,0.13,1,0.00,-0.12,0
39,3378,8,3,1677.00,10,44,0.00,0.02,1,0.04,0.43,0
82,5496,14,4,1460.06,10,44,0.10,0.20,1,0.05,-0.85,0
68,5425,11,3,1490.30,3,38,0.03,0.08,1,0.01,-0.62,0
51,4751,11,1,1607.38,4,45,0.03,0.02,1,0.09,-0.12,0
43,6783,19,2,1786.90,7,23,0.06,0.06,1,0.00,-0.07,0
76,6423,12,0,1771.95,8,53,0.07,0.02,1,0.04,1.21,0
81,3262,11,1,1734.99,5,36,0.01,0.01,1,0.02,0.04,0
36,6673,9,0,984.50,-3,40,0.19,0.14,1,0.10,-0.35,0
54,4204,14,2,1362.94,3,36,0.07,0.13,1,0.01,0.33,0
60,5243,15,0,1488.41,5,24,0.15,0.19,1,0.00,0.69,0
30,5200,14,1,1481.02,8,34,0.05,0.05,1,0.01,-0.03,0
68,4913,8,2,1243.11,6,29,0.00,0.05,1,0.07,-0.05,0
58,4314,18,1,1307.47,8,28,0.01,0.20,1,0.09,0.28,0
101,4583,20,1,1329.62,3,39,0.00,0.16,1,0.01,-0.03,0
105,4648,11,4,1416.20,3,23,0.03,0.13,1,0.05,0.07,0
63,3765,16,3,1189.51,6,38,0.03,0.01,1,0.08,-0.74,0
40,6115,10,3,1352.48,8,24,0.15,0.19,1,0.00,0.32,0
100,4200,11,4,1376.43,8,28,0.18,0.04,1,0.00,0.08,0
52,4576,10,4,1711.79,3,34,0.14,0.14,1,0.02,0.10,0
109,6365,15,0,1318.31,6,15,0.09,0.04,1,0.09,0.53,0
72,5120,9,1,1434.37,5,31,0.08,0.06,1,0.02,-0.09,0
40,3900,18,3,1402.42,6,26,0.11,0.16,1,0.02,-1.10,0
67,5521,14,3,1647.59,6,16,0.02,0.14,1,0.07,0.20,0
92,3244,20,3,1401.73,7,18,0.19,0.09,1,0.06,-0.28,0
27,4691,15,3,1225.93,6,35,0.06,0.05,1,0.01,-0.50,0
69,5302,9,1,1872.87,-1,23,0.16,0.16,1,0.08,-0.26,0
82,4888,17,4,1356.66,4,31,0.05,0.02,1,0.04,-0.53,0
62,3220,11,3,1378.25,2,46,0.02,0.14,1,0.10,-0.42,0
57,8216,15,2,1790.44,8,30,0.12,0.04,1,0.02,-0.22,0
79,3989,12,4,1570.49,7,24,0.18,0.00,1,0.03,0.61,0
40,4524,16,3,1561.06,13,41,0.14,0.06,1,0.03,-0.41,0
46,4607,8,3,1463.87,4,30,0.16,0.14,1,0.08,0.44,0
46,5643,13,0,1418.53,6,31,0.09,0.13,1,0.08,0.21,0
52,4908,14,4,1464.91,6,24,0.18,0.00,1,0.05,-0.37,0
50,4224,15,2,1604.22,11,13,0.13,0.17,1,0.10,0.37,0
64,6209,17,3,1525.76,6,23,0.03,0.15,1,0.04,-0.40,0
22,5656,9,3,1363.58,0,36,0.15,0.13,1,0.03,-1.00,0
85,5104,18,0,1530.85,4,51,0.05,0.03,1,0.09,-0.27,0
65,4645,11,2,1010.57,8,15,0.15,0.01,1,0.08,0.05,0
66,5326,11,2,1158.68,8,40,0.20,0.05,1,0.09,-0.09,0
65,5114,8,2,1362.55,3,34,0.16,0.15,1,0.07,-0.76,0
40,4659,16,0,1309.30,6,26,0.01,0.04,1,0.01,-0.72,0
65,5998,18,1,1161.14,2,33,0.16,0.06,1,0.02,-0.85,0
45,4956,20,4,1299.54,16,36,0.02,0.17,1,0.04,-0.14,0
67,5590,18,0,1515.85,3,18,0.10,0.01,1,0.09,-0.30,0
73,4657,8,4,1515.53,4,30,0.15,0.09,1,0.00,-0.01,0
64,4445,20,1,1454.61,5,17,0.20,0.03,1,0.06,0.15,0
70,5184,11,1,1504.25,3,37,0.19,0.15,1,0.07,0.45,0
66,4841,12,4,1383.29,7,32,0.00,0.17,1,0.03,-0.09,0
67,5697,10,2,1330.59,4,26,0.07,0.12,1,0.05,0.19,0
52,4675,19,4,1524.51,3,31,0.11,0.04,1,0.06,-0.19,0
85,5487,19,3,1329.69,5,43,0.15,0.10,1,0.09,-0.07,0
70,5790,13,1,1295.79,8,41,0.15,0.19,1,0.10,-0.21,0
67,4764,20,2,1248.70,7,33,0.05,0.13,1,0.02,-0.06,0
55,4319,8,4,1398.36,6,24,0.09,0.11,1,0.01,1.18,0
64,5636,16,1,1225.62,6,30,0.13,0.12,1,0.02,-0.02,0
48,5139,17,0,1807.11,8,37,0.11,0.08,1,0.05,-0.20,0
81,6093,17,0,1661.02,-1,31,0.08,0.07,1,0.05,0.12,0
40,6042,19,2,1355.64,5,30,0.02,0.04,1,0.08,-0.18,0
99,6026,16,0,1673.51,6,15,0.12,0.12,1,0.06,0.93,0
36,5464,15,1,1427.78,5,19,0.12,0.12,1,0.04,-0.17,0
106,4551,8,3,1385.28,6,27,0.19,0.15,1,0.02,0.00,0
41,4546,13,2,1472.79,6,24,0.10,0.12,1,0.07,-0.60,0
20,5735,8,3,1380.74,3,43,0.06,0.12,1,0.05,0.07,0
62,3148,8,0,1460.33,6,34,0.15,0.06,1,0.04,-0.10,0
79,5042,8,4,1370.22,2,32,0.01,0.17,1,0.08,-0.45,0
58,3499,15,4,1304.65,10,34,0.18,0.04,1,0.07,-0.02,0
54,6759,15,4,1474.88,5,39,0.05,0.09,1,0.10,-0.35,0
45,6085,8,0,1065.19,12,42,0.05,0.02,1,0.00,-0.64,0
44,3435,12,0,1254.25,5,46,0.04,0.07,1,0.00,0.19,0
69,5551,8,4,1526.99,5,36,0.07,0.12,1,0.10,-1.19,0
57,2434,13,0,1385.05,5,34,0.10,0.04,1,0.00,0.01,0
73,4771,11,2,1233.69,8,31,0.17,0.06,1,0.08,0.44,0
66,4587,8,2,1624.70,10,16,0.05,0.17,1,0.08,0.35,0
84,3591,12,1,1336.01,8,22,0.12,0.13,1,0.04,0.71,0
96,5100,19,3,1522.95,7,27,0.05,0.20,1,0.03,-0.97,0
95,4196,13,2,1417.75,4,50,0.01,0.13,1,0.05,0.57,0
50,5594,12,4,1572.37,8,36,0.02,0.06,1,0.03,0.33,0
60,5747,12,2,1131.56,8,35,0.03,0.14,1,0.05,0.14,0
66,4203,19,1,1599.09,5,33,0.10,0.02,1,0.05,0.01,0
67,3777,12,3,1255.38,5,22,0.14,0.16,1,0.10,-0.03,0
62,3823,19,2,1239.62,6,49,0.14,0.17,1,0.02,-0.40,0
85,5846,17,3,1459.65,2,35,0.09,0.14,1,0.07,-0.18,0
38,4216,18,3,1517.51,9,37,0.01,0.14,1,0.04,-0.29,0
66,5160,11,4,1407.02,5,24,0.07,0.18,1,0.05,-0.24,0
55,5591,12,2,1923.68,5,14,0.04,0.06,1,0.07,-0.57,0
46,4788,9,0,1322.55,5,48,0.12,0.06,1,0.07,-0.43,0
38,5437,12,0,1842.46,7,29,0.15,0.02,1,0.09,0.25,0
88,6430,9,0,1206.68,11,26,0.17,0.19,1,0.05,-0.83,0
28,5439,12,3,1429.40,10,37,0.19,0.18,1,0.08,-0.85,0
41,4193,13,3,1662.43,8,24,0.15,0.00,1,0.05,0.64,0
71,6216,10,3,1584.23,6,44,0.20,0.14,1,0.06,0.15,0
58,4603,17,1,1382.39,9,25,0.10,0.16,1,0.03,0.77,0
61,4076,13,3,1465.08,3,31,0.10,0.03,1,0.04,0.12,0
92,5605,10,1,1506.42,4,25,0.13,0.10,1,0.02,0.59,0
44,5874,19,2,1561.19,2,7,0.12,0.03,1,0.09,-0.83,0
16,4426,15,3,1789.47,4,32,0.18,0.06,1,0.06,-0.33,0
62,5230,20,3,1292.77,4,33,0.19,0.00,1,0.04,0.49,0
54,4235,20,2,1640.10,3,29,0.18,0.20,1,0.03,-0.62,0
58,5144,11,1,1784.39,9,20,0.01,0.16,1,0.01,0.57,0
52,5221,16,2,1486.83,8,48,0.12,0.20,1,0.02,-0.01,0
76,4900,9,0,1215.84,5,33,0.15,0.09,1,0.02,0.63,0
61,4596,16,3,1386.56,1,13,0.03,0.19,1,0.01,-0.22,0
33,3976,10,1,1242.67,4,24,0.03,0.07,1,0.06,0.82,0
51,5222,12,1,1869.91,3,45,0.11,0.10,1,0.07,-0.36,0
41,4730,19,4,1153.86,5,19,0.11,0.06,1,0.05,-0.15,0
72,6222,17,4,1398.87,7,33,0.07,0.17,1,0.07,0.10,0
55,5389,20,1,1378.95,9,15,0.05,0.04,1,0.04,-0.76,0
33,2908,16,2,1532.91,8,28,0.06,0.12,1,0.05,-0.32,0
20,4799,20,3,1548.76,6,39,0.19,0.05,1,0.07,0.47,0
63,4478,13,2,1152.98,4,51,0.01,0.14,1,0.08,0.06,0
53,4653,8,0,1308.73,8,32,0.15,0.11,1,0.03,0.71,0
65,5486,11,2,1129.51,9,12,0.20,0.12,1,0.01,-0.37,0
47,5027,14,0,1557.37,6,18,0.00,0.14,1,0.06,0.15,0
82,5523,11,1,1454.33,7,36,0.19,0.11,1,0.03,0.08,0
87,2936,10,2,1604.69,4,43,0.10,0.15,1,0.09,0.14,0
58,4975,10,0,1536.87,3,21,0.17,0.06,1,0.08,0.33,0
95,4915,11,2,1582.82,3,21,0.13,0.15,1,0.02,-1.13,0
62,5370,18,3,1341.47,10,19,0.09,0.20,1,0.02,0.29,0
81,6888,13,4,1449.42,12,26,0.08,0.15,1,0.10,0.20,0
54,5909,12,1,1189.40,7,13,0.15,0.02,1,0.09,-0.24,0
50,5300,13,1,1879.61,2,4,0.19,0.04,1,0.02,0.85,0
52,5199,18,0,1463.01,8,41,0.17,0.16,1,0.01,-0.02,0
70,4648,12,2,985.57,0,24,0.13,0.05,1,0.09,-0.28,0
-11,6447,19,2,914.66,5,31,0.03,0.01,1,0.05,0.12,0
45,3974,12,2,1614.27,8,30,0.18,0.12,1,0.04,0.83,0
79,5483,11,2,1352.45,5,32,0.02,0.00,1,0.01,0.26,0
91,6486,13,2,1043.17,4,16,0.06,0.14,1,0.06,-0.59,0
94,3115,8,3,1129.88,8,28,0.11,0.05,1,0.06,0.08,0
74,4290,17,3,1647.95,4,35,0.05,0.19,1,0.07,0.71,0
61,5425,14,2,1488.81,5,29,0.13,0.11,1,0.08,0.12,0
66,6007,8,2,1227.94,3,48,0.04,0.14,1,0.04,-0.36,0
84,6333,19,3,1621.99,7,33,0.06,0.17,1,0.07,0.33,0
94,4394,19,0,1279.66,0,27,0.18,0.07,1,0.06,-0.23,0
82,5661,19,1,1342.54,-1,29,0.18,0.07,1,0.08,0.63,0
74,4283,9,2,1377.34,3,45,0.01,0.13,1,0.07,-0.29,0
84,5720,18,1,1632.87,-2,30,0.11,0.20,1,0.10,0.12,0
98,3938,14,0,1627.31,3,17,0.16,0.09,1,0.01,0.45,0
60,5089,16,0,1557.29,7,30,0.09,0.09,1,0.08,-0.08,0
80,5123,10,0,1756.74,6,29,0.05,0.20,1,0.05,-0.41,0
35,5917,20,2,1690.61,2,49,0.12,0.15,1,0.01,-1.38,0
67,6466,15,1,1297.48,6,33,0.16,0.11,1,0.02,-0.34,0
91,4590,8,1,1300.71,3,10,0.20,0.02,1,0.03,-0.23,0
57,2597,17,1,1402.44,4,45,0.14,0.11,1,0.04,0.15,0
58,6077,15,3,1269.38,10,18,0.05,0.05,1,0.00,0.18,0
70,3944,15,3,1205.24,0,24,0.06,0.02,1,0.05,0.20,0
31,5259,16,2,1714.15,2,32,0.20,0.19,1,0.10,1.26,0
53,5528,11,2,1362.01,2,24,0.05,0.13,1,0.01,-0.33,0
85,5288,13,1,1618.52,8,24,0.12,0.15,1,0.03,0.00,0
36,6357,11,0,1505.33,4,25,0.18,0.09,1,0.02,-0.79,0
58,3768,20,1,1510.43,7,28,0.18,0.02,1,0.07,0.34,0
48,6338,9,3,1386.74,4,30,0.14,0.11,1,0.00,0.71,0
45,5021,20,2,1035.60,7,39,0.07,0.02,1,0.03,0.27,0
58,3878,14,2,1139.44,4,18,0.00,0.17,1,0.07,0.10,0
66,4300,19,1,934.40,2,27,0.08,0.07,1,0.08,0.23,0
81,5827,12,3,1507.48,-1,47,0.14,0.14,1,0.05,-0.36,0
76,3570,19,3,1439.81,4,23,0.14,0.19,1,0.05,0.53,0
65,4851,11,3,1244.56,-1,23,0.06,0.15,1,0.02,0.93,0
73,4031,19,3,1297.58,3,41,0.09,0.02,1,0.01,0.76,0
55,6493,19,4,1821.63,9,23,0.07,0.03,1,0.02,0.03,0
63,5638,18,4,1862.50,1,30,0.11,0.00,1,0.08,-0.25,0
52,3186,8,0,1718.58,13,32,0.06,0.02,1,0.02,-0.31,0
32,4849,10,4,1432.86,1,27,0.16,0.11,1,0.02,-0.11,0
45,4950,13,4,1659.27,3,58,0.02,0.06,1,0.03,0.38,0
49,4028,19,1,1159.19,9,38,0.17,0.12,1,0.06,0.92,0
51,3591,17,0,1657.37,8,32,0.17,0.20,1,0.08,0.99,0
46,5191,9,1,1633.84,7,33,0.06,0.15,1,0.02,-0.42,0
37,6031,13,1,1270.59,6,36,0.19,0.05,1,0.08,0.11,0
75,4726,20,3,1408.50,3,41,0.08,0.14,1,0.06,-0.32,0
93,4465,19,4,1227.22,1,18,0.10,0.13,1,0.05,-0.12,0
50,5195,12,4,1472.00,7,27,0.08,0.06,1,0.06,0.11,0
79,3596,9,0,1548.04,4,19,0.04,0.19,1,0.02,-0.64,0
55,5399,10,4,1380.26,4,35,0.06,0.02,1,0.02,0.32,0
75,4427,19,1,1325.21,6,14,0.19,0.06,1,0.04,0.29,0
56,6193,15,3,1393.28,9,27,0.19,0.01,1,0.04,-0.49,0
47,5222,16,1,1570.57,6,21,0.18,0.15,1,0.01,-0.35,0
71,3736,13,3,1786.22,5,27,0.19,0.09,1,0.09,-0.28,0
60,5252,16,3,1339.08,6,38,0.09,0.04,1,0.07,-0.35,0
48,5373,12,2,1178.78,3,35,0.20,0.14,1,0.06,-0.08,0
80,5749,10,0,1464.21,4,34,0.02,0.18,1,0.10,0.70,0
73,4060,16,3,1391.02,-1,5,0.19,0.15,1,0.02,0.16,0
94,5775,10,1,1418.51,8,17,0.08,0.17,1,0.00,0.32,0
81,5094,15,2,1523.57,2,15,0.15,0.10,1,0.07,-0.81,0
